,Year,Group,Product_Class,customer_category,Profit_Margin,Product Class,Category,Target Margin,Margin Difference(%)
2041,2021,Welding Equip WS/SD,PLANOZ,Better,27.838653171647408,PLANOZ,Better,29.0,-1.1613468283525918
2045,2021,Welding Equip WS/SD,PLATOR,Better,25.284748526936035,PLATOR,Better,29.0,-3.715251473063965
2048,2021,Welding Equip WS/SD,SAFACC,Better,23.244370339484888,SAFACC,Better,36.0,-12.755629660515112
2051,2021,Welding Equip WS/SD,SAFCAP,Better,18.238993710691823,SAFCAP,Better,36.0,-17.761006289308177
2054,2021,Welding Equip WS/SD,SAFCUR,Better,25.92265583612926,SAFCUR,Better,36.0,-10.077344163870741
2057,2021,Welding Equip WS/SD,SAFFAC,Better,32.340425531914896,SAFFAC,Better,36.0,-3.659574468085104
2060,2021,Welding Equip WS/SD,SAFGOG,Better,24.629968433584914,SAFGOG,Better,36.0,-11.370031566415086
2063,2021,Welding Equip WS/SD,SAFHEL,Better,19.611621663827208,SAFHEL,Better,36.0,-16.388378336172792
2066,2021,Welding Equip WS/SD,SAFJAC,Better,25.734304349565846,SAFJAC,Better,36.0,-10.265695650434154
2069,2021,Welding Equip WS/SD,SAFLEN,Better,25.925925925925927,SAFLEN,Better,36.0,-10.074074074074073
2072,2021,Welding Equip WS/SD,SAFMIS,Better,25.0,SAFMIS,Better,36.0,-11.0
2074,2021,Welding Equip WS/SD,SAFPAN,Better,25.572139303482587,SAFPAN,Better,36.0,-10.427860696517413
2077,2021,Welding Equip WS/SD,SAFRES,Better,24.057448667540406,SAFRES,Better,36.0,-11.942551332459594
2080,2021,Welding Equip WS/SD,SAFSCR,Better,39.96247654784241,SAFSCR,Better,36.0,3.9624765478424067
2083,2021,Welding Equip WS/SD,SAFSLE,Better,25.8963466440102,SAFSLE,Better,36.0,-10.103653355989799
2086,2021,Welding Equip WS/SD,SAFVIS,Better,46.17564561369571,SAFVIS,Better,36.0,10.175645613695707
2089,2021,Welding Equip WS/SD,TIGACC,Better,31.804706004623196,TIGACC,Better,29.0,2.8047060046231955
2092,2021,Welding Equip WS/SD,TIGBAC,Better,23.446435379336634,TIGBAC,Better,29.0,-5.553564620663366
2095,2021,Welding Equip WS/SD,TIGCOL,Better,21.954545454545457,TIGCOL,Better,29.0,-7.045454545454543
2098,2021,Welding Equip WS/SD,TIGGAS,Better,20.898206384730152,TIGGAS,Better,29.0,-8.101793615269848
2101,2021,Welding Equip WS/SD,TIGINS,Better,23.107428742048903,TIGINS,Better,29.0,-5.892571257951097
2104,2021,Welding Equip WS/SD,TIGNOZ,Better,24.65753424657533,TIGNOZ,Better,29.0,-4.342465753424669
2107,2021,Welding Equip WS/SD,TIGPAR,Better,22.136471766620755,TIGPAR,Better,36.0,-13.863528233379245
2110,2021,Welding Equip WS/SD,TIGTOA,Better,24.31615248534316,TIGTOA,Better,29.0,-4.68384751465684
2113,2021,Welding Equip WS/SD,TIGTOW,Better,15.808068659058808,TIGTOW,Better,29.0,-13.191931340941192
2116,2021,Welding Equip WS/SD,TIGTUN,Better,21.761107313738897,TIGTUN,Better,29.0,-7.238892686261103
2122,2021,Welding Equip WS/SD,WEMACC,Better,29.23385557022377,WEMACC,Better,29.0,0.23385557022377057
2125,2021,Welding Equip WS/SD,WEMCAB,Better,25.09532062391682,WEMCAB,Better,29.0,-3.9046793760831804
2128,2021,Welding Equip WS/SD,WEMCAR,Better,19.48381290264698,WEMCAR,Better,29.0,-9.516187097353018
2131,2021,Welding Equip WS/SD,WEMCHI,Better,10.28571428571428,WEMCHI,Better,29.0,-18.714285714285722
2134,2021,Welding Equip WS/SD,WEMCON,Better,21.099354530314706,WEMCON,Better,29.0,-7.900645469685294
2137,2021,Welding Equip WS/SD,WEMCOU,Better,37.787711267485015,WEMCOU,Better,29.0,8.787711267485015
2140,2021,Welding Equip WS/SD,WEMELC,Better,18.843373493975903,WEMELC,Better,29.0,-10.156626506024097
2143,2021,Welding Equip WS/SD,WEMGRO,Better,17.833657424898725,WEMGRO,Better,29.0,-11.166342575101275
2146,2021,Welding Equip WS/SD,WEMMAR,Better,20.312500000000004,WEMMAR,Better,29.0,-8.687499999999996
2149,2021,Welding Equip WS/SD,WEMMIS,Better,26.001188354129532,WEMMIS,Better,29.0,-2.998811645870468
2154,2021,Welding Equip WS/SD,WEMSTR,Better,28.476821192052974,WEMSTR,Better,29.0,-0.5231788079470263
2157,2021,Welding Equip WS/SD,WEMTER,Better,17.12121212121212,WEMTER,Better,29.0,-11.878787878787879
2160,2021,Welding Equip WS/SD,WEMWLG,Better,9.057875264270617,WEMWLG,Better,29.0,-19.942124735729383
2163,2021,Welding Equip WS/SD,WLDDRI,Better,18.91435678749112,WLDDRI,Better,15.0,3.914356787491119
2166,2021,Welding Equip WS/SD,WLDDSL,Better,5.477987370641636,WLDDSL,Better,15.0,-9.522012629358365
2168,2021,Welding Equip WS/SD,WLDEMF,Better,15.668256616198681,WLDEMF,Better,15.0,0.6682566161986809
2170,2021,Welding Equip WS/SD,WLDFED,Better,5.662231863459311,WLDFED,Better,15.0,-9.337768136540689
2173,2021,Welding Equip WS/SD,WLDGAS,Better,3.4933980562246623,WLDGAS,Better,15.0,-11.506601943775337
2177,2021,Welding Equip WS/SD,WLDOPT,Better,30.27536231884058,WLDOPT,Better,15.0,15.275362318840578
2182,2021,Welding Equip WS/SD,WLDWIR,Better,12.935249181520556,WLDWIR,Better,15.0,-2.0647508184794443
3012,2022,Welding Equip WS/SD,ABRCUT,Better,30.04510149246991,ABRCUT,Better,36.0,-5.954898507530089
3015,2022,Welding Equip WS/SD,ABRFLD,Better,28.0,ABRFLD,Better,36.0,-8.0
3018,2022,Welding Equip WS/SD,ABRGRD,Better,27.762278407439695,ABRGRD,Better,36.0,-8.237721592560305
3022,2022,Welding Equip WS/SD,APPATT,Better,25.669990430661613,APPATT,Better,24.0,1.6699904306616133
3025,2022,Welding Equip WS/SD,APPCHE,Better,9.190371991247265,APPCHE,Better,24.0,-14.809628008752735
3028,2022,Welding Equip WS/SD,APPCUT,Better,20.029543646439535,APPCUT,Better,24.0,-3.970456353560465
3031,2022,Welding Equip WS/SD,APPCYL,Better,19.00058962264152,APPCYL,Better,24.0,-4.99941037735848
3033,2022,Welding Equip WS/SD,APPFIT,Better,26.45676753953878,APPFIT,Better,24.0,2.456767539538781
3036,2022,Welding Equip WS/SD,APPFLA,Better,31.02339046231497,APPFLA,Better,24.0,7.023390462314971
3039,2022,Welding Equip WS/SD,APPHOS,Better,29.027810411764126,APPHOS,Better,24.0,5.027810411764126
3042,2022,Welding Equip WS/SD,APPMAN,Better,41.59172661870503,APPMAN,Better,24.0,17.59172661870503
3045,2022,Welding Equip WS/SD,APPMIS,Better,21.63915564629993,APPMIS,Better,24.0,-2.3608443537000703
3048,2022,Welding Equip WS/SD,APPMIX,Better,22.17552118359112,APPMIX,Better,24.0,-1.824478816408881
3051,2022,Welding Equip WS/SD,APPOUT,Better,21.4213284691385,APPOUT,Better,24.0,-2.5786715308614987
3054,2022,Welding Equip WS/SD,APPPRT,Better,28.894455170168104,APPPRT,Better,36.0,-7.105544829831896
3057,2022,Welding Equip WS/SD,APPREG,Better,23.858075907125688,APPREG,Better,24.0,-0.14192409287431218
3060,2022,Welding Equip WS/SD,APPTIP,Better,25.14688601645123,APPTIP,Better,24.0,1.14688601645123
3063,2022,Welding Equip WS/SD,APPTOR,Better,31.770935749586787,APPTOR,Better,24.0,7.770935749586787
3065,2022,Welding Equip WS/SD,APPWEL,Better,24.061719491575698,APPWEL,Better,24.0,0.06171949157569756
3068,2022,Welding Equip WS/SD,ARCCAR,Better,19.870689655172413,ARCCAR,Better,24.0,-4.129310344827587
3071,2022,Welding Equip WS/SD,ARCGOU,Better,23.73462015158065,ARCGOU,Better,24.0,-0.26537984841935014
3074,2022,Welding Equip WS/SD,ARCPRT,Better,39.24242424242425,ARCPRT,Better,36.0,3.2424242424242493
3076,2022,Welding Equip WS/SD,BRUACI,Better,23.529411764705888,BRUACI,Better,36.0,-12.470588235294112
3079,2022,Welding Equip WS/SD,BRUCUC,Better,31.291303913423015,BRUCUC,Better,29.0,2.2913039134230146
3082,2022,Welding Equip WS/SD,BRUENC,Better,30.08695652173914,BRUENC,Better,29.0,1.0869565217391397
3085,2022,Welding Equip WS/SD,BRUHAC,Better,26.97368421052631,BRUHAC,Better,36.0,-9.026315789473689
3089,2022,Welding Equip WS/SD,BRUWIC,Better,28.63992334825668,BRUWIC,Better,29.0,-0.36007665174332004
3091,2022,Welding Equip WS/SD,CHECOO,Better,18.433420365535248,CHECOO,Better,36.0,-17.566579634464752
3093,2022,Welding Equip WS/SD,CHEDEV,Better,16.77605004308137,CHEDEV,Better,36.0,-19.22394995691863
3096,2022,Welding Equip WS/SD,CHEDIS,Better,28.202237446882314,CHEDIS,Better,36.0,-7.7977625531176855
3099,2022,Welding Equip WS/SD,CHEFLU,Better,23.539416472803804,CHEFLU,Better,36.0,-12.460583527196196
3102,2022,Welding Equip WS/SD,CHELUB,Better,33.0095461396751,CHELUB,Better,36.0,-2.990453860324898
3104,2022,Welding Equip WS/SD,CHEPEN,Better,31.21693121693122,CHEPEN,Better,36.0,-4.7830687830687815
3107,2022,Welding Equip WS/SD,CHESPA,Better,25.323152580245843,CHESPA,Better,36.0,-10.676847419754157
3110,2022,Welding Equip WS/SD,CHETEM,Better,31.124993691903683,CHETEM,Better,36.0,-4.875006308096317
3113,2022,Welding Equip WS/SD,CUTCIR,Better,19.921171171171167,CUTCIR,Better,40.0,-20.078828828828833
3120,2022,Welding Equip WS/SD,FILCLA,Better,16.28046007982351,FILCLA,Better,24.0,-7.719539920176491
3123,2022,Welding Equip WS/SD,FILCLM,Better,17.316017316017323,FILCLM,Better,24.0,-6.683982683982677
3126,2022,Welding Equip WS/SD,FILCLS,Better,18.9811010682005,FILCLS,Better,24.0,-5.018898931799502
3129,2022,Welding Equip WS/SD,FILCLU,Better,18.02120141342757,FILCLU,Better,24.0,-5.978798586572431
3132,2022,Welding Equip WS/SD,FILELC,Better,20.13793103448276,FILELC,Better,24.0,-3.8620689655172384
3134,2022,Welding Equip WS/SD,FILELH,Better,5.910203083739288,FILELH,Better,24.0,-18.089796916260713
3137,2022,Welding Equip WS/SD,FILELM,Better,20.48403035320046,FILELM,Better,24.0,-3.5159696467995403
3140,2022,Welding Equip WS/SD,FILELN,Better,22.748815165876778,FILELN,Better,24.0,-1.2511848341232223
3143,2022,Welding Equip WS/SD,FILELR,Better,15.41218327720981,FILELR,Better,24.0,-8.58781672279019
3146,2022,Welding Equip WS/SD,FILELS,Better,17.64049790034604,FILELS,Better,24.0,-6.359502099653959
3151,2022,Welding Equip WS/SD,FILFLX,Better,26.262626262626263,FILFLX,Better,24.0,2.262626262626263
3154,2022,Welding Equip WS/SD,FILSSO,Better,-29.338269319759373,FILSSO,Better,24.0,-53.33826931975938
3157,2022,Welding Equip WS/SD,FILSTL,Better,-9.18600251269152,FILSTL,Better,24.0,-33.186002512691516
3160,2022,Welding Equip WS/SD,FILWGS,Better,23.996398338503603,FILWGS,Better,24.0,-0.0036016614963969573
3163,2022,Welding Equip WS/SD,FILWIA,Better,30.036806699944368,FILWIA,Better,24.0,6.036806699944368
3165,2022,Welding Equip WS/SD,FILWIB,Better,16.418954163134906,FILWIB,Better,24.0,-7.581045836865094
3168,2022,Welding Equip WS/SD,FILWIC,Better,20.67132867132867,FILWIC,Better,24.0,-3.32867132867133
3173,2022,Welding Equip WS/SD,FILWIM,Better,19.06408191440405,FILWIM,Better,24.0,-4.935918085595951
3176,2022,Welding Equip WS/SD,FILWIN,Better,21.48367952522256,FILWIN,Better,24.0,-2.516320474777441
3179,2022,Welding Equip WS/SD,FILWIS,Better,20.00000000000001,FILWIS,Better,24.0,-3.9999999999999893
3182,2022,Welding Equip WS/SD,FILWIU,Better,26.6796875,FILWIU,Better,24.0,2.6796875
3185,2022,Welding Equip WS/SD,FILWSS,Better,33.60507246376811,FILWSS,Better,24.0,9.60507246376811
3188,2022,Welding Equip WS/SD,HWCCAB,Better,26.826701231919223,HWCCAB,Better,29.0,-2.1732987680807767
3193,2022,Welding Equip WS/SD,HWCPOW,Better,100.0,HWCPOW,Better,29.0,71.0
3196,2022,Welding Equip WS/SD,HWCWAS,Better,22.16092898921857,HWCWAS,Better,29.0,-6.839071010781431
3199,2022,Welding Equip WS/SD,HWCWEL,Better,26.452810160369165,HWCWEL,Better,29.0,-2.5471898396308355
3201,2022,Welding Equip WS/SD,MATCAR,Better,24.99942928889396,MATCAR,Better,24.0,0.9994292888939604
3205,2022,Welding Equip WS/SD,MIGACC,Better,22.489620614542716,MIGACC,Better,29.0,-6.510379385457284
3208,2022,Welding Equip WS/SD,MIGDIF,Better,24.352215071697962,MIGDIF,Better,29.0,-4.647784928302038
3211,2022,Welding Equip WS/SD,MIGGUA,Better,19.045637358917645,MIGGUA,Better,29.0,-9.954362641082355
3215,2022,Welding Equip WS/SD,MIGINS,Better,25.98425196850394,MIGINS,Better,29.0,-3.0157480314960594
3218,2022,Welding Equip WS/SD,MIGLIN,Better,33.030118270264595,MIGLIN,Better,29.0,4.030118270264595
3223,2022,Welding Equip WS/SD,MIGNOZ,Better,25.121262472411743,MIGNOZ,Better,29.0,-3.8787375275882567
3226,2022,Welding Equip WS/SD,MIGPAR,Better,27.094105480868667,MIGPAR,Better,36.0,-8.905894519131333
3229,2022,Welding Equip WS/SD,MIGTIP,Better,27.515791295318856,MIGTIP,Better,29.0,-1.4842087046811443
3236,2022,Welding Equip WS/SD,PLAACC,Better,23.00819061801936,PLAACC,Better,29.0,-5.991809381980641
3239,2022,Welding Equip WS/SD,PLACUT,Better,12.280638252948458,PLACUT,Better,24.0,-11.719361747051542
3242,2022,Welding Equip WS/SD,PLAELE,Better,23.238095238095237,PLAELE,Better,29.0,-5.761904761904763
3245,2022,Welding Equip WS/SD,PLANOZ,Better,25.72736924840992,PLANOZ,Better,29.0,-3.2726307515900785
3248,2022,Welding Equip WS/SD,PLATIP,Better,20.898054531712493,PLATIP,Better,29.0,-8.101945468287507
3251,2022,Welding Equip WS/SD,PLATOR,Better,25.386763893391176,PLATOR,Better,29.0,-3.6132361066088237
3253,2022,Welding Equip WS/SD,POWACC,Better,50.0,POWACC,Better,36.0,14.0
3255,2022,Welding Equip WS/SD,SAFACC,Better,27.272161124785256,SAFACC,Better,36.0,-8.727838875214744
3258,2022,Welding Equip WS/SD,SAFCAP,Better,1.6511566280084846,SAFCAP,Better,36.0,-34.348843371991514
3262,2022,Welding Equip WS/SD,SAFCUR,Better,9.097044639819632,SAFCUR,Better,36.0,-26.902955360180368
3264,2022,Welding Equip WS/SD,SAFETY,Better,30.309423347398035,SAFETY,Better,36.0,-5.690576652601965
3266,2022,Welding Equip WS/SD,SAFFAC,Better,27.65363128491621,SAFFAC,Better,36.0,-8.346368715083791
3268,2022,Welding Equip WS/SD,SAFGLA,Better,30.36437246963564,SAFGLA,Better,36.0,-5.63562753036436
3270,2022,Welding Equip WS/SD,SAFGLO,Better,18.99804814573845,SAFGLO,Better,36.0,-17.00195185426155
3272,2022,Welding Equip WS/SD,SAFGOG,Better,29.05359833536629,SAFGOG,Better,36.0,-6.9464016646337114
3275,2022,Welding Equip WS/SD,SAFHEL,Better,21.694590533433512,SAFHEL,Better,36.0,-14.305409466566488
3278,2022,Welding Equip WS/SD,SAFJAC,Better,25.07090066676266,SAFJAC,Better,36.0,-10.929099333237339
3281,2022,Welding Equip WS/SD,SAFLEN,Better,26.715895580131352,SAFLEN,Better,36.0,-9.284104419868648
3284,2022,Welding Equip WS/SD,SAFMIS,Better,27.534965034965033,SAFMIS,Better,36.0,-8.465034965034967
3288,2022,Welding Equip WS/SD,SAFPAN,Better,29.464433977929747,SAFPAN,Better,36.0,-6.5355660220702525
3290,2022,Welding Equip WS/SD,SAFRES,Better,25.931876606683804,SAFRES,Better,36.0,-10.068123393316196
3293,2022,Welding Equip WS/SD,SAFROL,Better,30.07506255212677,SAFROL,Better,36.0,-5.92493744787323
3296,2022,Welding Equip WS/SD,SAFSCR,Better,32.67695738376038,SAFSCR,Better,36.0,-3.3230426162396185
3299,2022,Welding Equip WS/SD,SAFSLE,Better,25.009373828271475,SAFSLE,Better,36.0,-10.990626171728525
3302,2022,Welding Equip WS/SD,SAFVIS,Better,54.92677307882179,SAFVIS,Better,36.0,18.92677307882179
3306,2022,Welding Equip WS/SD,TIGACC,Better,26.10191975337475,TIGACC,Better,29.0,-2.8980802466252484
3309,2022,Welding Equip WS/SD,TIGBAC,Better,29.26241660489251,TIGBAC,Better,29.0,0.2624166048925112
3312,2022,Welding Equip WS/SD,TIGCOL,Better,25.97402597402597,TIGCOL,Better,29.0,-3.0259740259740298
3315,2022,Welding Equip WS/SD,TIGGAS,Better,25.919540229885047,TIGGAS,Better,29.0,-3.0804597701149525
3318,2022,Welding Equip WS/SD,TIGINS,Better,25.803465838843195,TIGINS,Better,29.0,-3.196534161156805
3321,2022,Welding Equip WS/SD,TIGNOZ,Better,28.021978021978025,TIGNOZ,Better,29.0,-0.9780219780219745
3324,2022,Welding Equip WS/SD,TIGPAR,Better,22.429906542056067,TIGPAR,Better,36.0,-13.570093457943933
3327,2022,Welding Equip WS/SD,TIGTOA,Better,24.413396446933234,TIGTOA,Better,29.0,-4.586603553066766
3330,2022,Welding Equip WS/SD,TIGTOW,Better,6.769953805037192,TIGTOW,Better,29.0,-22.23004619496281
3333,2022,Welding Equip WS/SD,TIGTUN,Better,25.968377910673333,TIGTUN,Better,29.0,-3.0316220893266674
3347,2022,Welding Equip WS/SD,WEMACC,Better,25.977975261662245,WEMACC,Better,29.0,-3.0220247383377554
3350,2022,Welding Equip WS/SD,WEMCAB,Better,25.9653542168041,WEMCAB,Better,29.0,-3.0346457831958986
3353,2022,Welding Equip WS/SD,WEMCAR,Better,15.012122760366807,WEMCAR,Better,29.0,-13.987877239633193
3356,2022,Welding Equip WS/SD,WEMCHI,Better,22.486677187786448,WEMCHI,Better,29.0,-6.513322812213552
3359,2022,Welding Equip WS/SD,WEMCON,Better,25.28589089647994,WEMCON,Better,29.0,-3.714109103520059
3362,2022,Welding Equip WS/SD,WEMCOU,Better,27.685981781376515,WEMCOU,Better,29.0,-1.3140182186234846
3365,2022,Welding Equip WS/SD,WEMELC,Better,24.367417677642983,WEMELC,Better,29.0,-4.632582322357017
3368,2022,Welding Equip WS/SD,WEMGRO,Better,21.18786857624262,WEMGRO,Better,29.0,-7.8121314237573785
3371,2022,Welding Equip WS/SD,WEMMAR,Better,26.19735550499847,WEMMAR,Better,29.0,-2.8026444950015303
3374,2022,Welding Equip WS/SD,WEMMIS,Better,36.999729475305315,WEMMIS,Better,29.0,7.999729475305315
3377,2022,Welding Equip WS/SD,WEMOVE,Better,17.7337211014736,WEMOVE,Better,29.0,-11.266278898526402
3380,2022,Welding Equip WS/SD,WEMSTR,Better,33.24324324324325,WEMSTR,Better,29.0,4.243243243243249
3383,2022,Welding Equip WS/SD,WEMTER,Better,29.957446808510632,WEMTER,Better,29.0,0.9574468085106318
3386,2022,Welding Equip WS/SD,WEMWLG,Better,24.836743578580748,WEMWLG,Better,29.0,-4.163256421419252
3389,2022,Welding Equip WS/SD,WLDDRI,Better,24.998523244137274,WLDDRI,Better,15.0,9.998523244137274
3391,2022,Welding Equip WS/SD,WLDDSL,Better,13.794125356125356,WLDDSL,Better,15.0,-1.205874643874644
3394,2022,Welding Equip WS/SD,WLDEMF,Better,16.118571428571432,WLDEMF,Better,15.0,1.1185714285714319
3396,2022,Welding Equip WS/SD,WLDFED,Better,18.19047619047619,WLDFED,Better,15.0,3.19047619047619
3399,2022,Welding Equip WS/SD,WLDGAS,Better,7.000037346555929,WLDGAS,Better,15.0,-7.999962653444071
3402,2022,Welding Equip WS/SD,WLDMIS,Better,20.499704945185268,WLDMIS,Better,15.0,5.499704945185268
3405,2022,Welding Equip WS/SD,WLDOPT,Better,25.742626603776547,WLDOPT,Better,15.0,10.742626603776547
3408,2022,Welding Equip WS/SD,WLDPAR,Better,33.62630025097448,WLDPAR,Better,36.0,-2.373699749025519
3410,2022,Welding Equip WS/SD,WLDPRP,Better,13.999921278927408,WLDPRP,Better,15.0,-1.000078721072592
3411,2022,Welding Equip WS/SD,WLDSPG,Better,32.22153198002282,WLDSPG,Better,15.0,17.221531980022817
3413,2022,Welding Equip WS/SD,WLDUND,Better,10.008288288288288,WLDUND,Better,15.0,-4.991711711711712
3416,2022,Welding Equip WS/SD,WLDWIR,Better,10.194748700559927,WLDWIR,Better,15.0,-4.805251299440073
4156,2023,Welding Equip WS/SD,ABRCUT,Better,30.246913580246925,ABRCUT,Better,36.0,-5.753086419753075
4159,2023,Welding Equip WS/SD,ABRFLD,Better,29.30263793740584,ABRFLD,Better,36.0,-6.697362062594159
4163,2023,Welding Equip WS/SD,ABRGRD,Better,29.77777777777778,ABRGRD,Better,36.0,-6.222222222222221
4167,2023,Welding Equip WS/SD,APPATT,Better,25.00263796560092,APPATT,Better,24.0,1.0026379656009183
4169,2023,Welding Equip WS/SD,APPCHE,Better,27.465429551031022,APPCHE,Better,24.0,3.465429551031022
4172,2023,Welding Equip WS/SD,APPCUT,Better,19.647004180213653,APPCUT,Better,24.0,-4.352995819786347
4175,2023,Welding Equip WS/SD,APPCYL,Better,6.126209267471742,APPCYL,Better,24.0,-17.873790732528256
4178,2023,Welding Equip WS/SD,APPFIT,Better,26.89295039164492,APPFIT,Better,24.0,2.89295039164492
4181,2023,Welding Equip WS/SD,APPFLA,Better,35.42120551924473,APPFLA,Better,24.0,11.42120551924473
4186,2023,Welding Equip WS/SD,APPHOS,Better,21.21595946801773,APPHOS,Better,24.0,-2.7840405319822707
4189,2023,Welding Equip WS/SD,APPMAN,Better,33.43226660169938,APPMAN,Better,24.0,9.432266601699382
4191,2023,Welding Equip WS/SD,APPMIS,Better,28.021171654384645,APPMIS,Better,24.0,4.021171654384645
4194,2023,Welding Equip WS/SD,APPOUT,Better,24.01176642193805,APPOUT,Better,24.0,0.011766421938048666
4196,2023,Welding Equip WS/SD,APPPAR,Better,37.00040350007677,APPPAR,Better,36.0,1.0004035000767715
4199,2023,Welding Equip WS/SD,APPPRT,Better,27.011995049555647,APPPRT,Better,36.0,-8.988004950444353
4202,2023,Welding Equip WS/SD,APPREG,Better,24.689294666444212,APPREG,Better,24.0,0.6892946664442121
4205,2023,Welding Equip WS/SD,APPTIP,Better,28.239372531359358,APPTIP,Better,24.0,4.239372531359358
4208,2023,Welding Equip WS/SD,APPTOR,Better,26.78966789667897,APPTOR,Better,24.0,2.7896678966789707
4211,2023,Welding Equip WS/SD,APPWEL,Better,24.011614920705828,APPWEL,Better,24.0,0.011614920705827814
4214,2023,Welding Equip WS/SD,ARCCAR,Better,19.00029026414037,ARCCAR,Better,24.0,-4.9997097358596285
4217,2023,Welding Equip WS/SD,ARCGOU,Better,24.24163605033001,ARCGOU,Better,24.0,0.24163605033000835
4221,2023,Welding Equip WS/SD,ARCPRT,Better,24.04326123128119,ARCPRT,Better,36.0,-11.956738768718811
4222,2023,Welding Equip WS/SD,BRUACI,Better,23.07692307692308,BRUACI,Better,36.0,-12.92307692307692
4225,2023,Welding Equip WS/SD,BRUCUC,Better,27.437294291226877,BRUCUC,Better,29.0,-1.562705708773123
4228,2023,Welding Equip WS/SD,BRUENC,Better,26.692877203131257,BRUENC,Better,29.0,-2.307122796868743
4231,2023,Welding Equip WS/SD,BRUHAC,Better,29.421663938130386,BRUHAC,Better,36.0,-6.578336061869614
4234,2023,Welding Equip WS/SD,BRUWIC,Better,28.659620596205954,BRUWIC,Better,29.0,-0.34037940379404574
4236,2023,Welding Equip WS/SD,CHECOO,Better,35.223880597014926,CHECOO,Better,36.0,-0.7761194029850742
4239,2023,Welding Equip WS/SD,CHEDEV,Better,30.088495575221238,CHEDEV,Better,36.0,-5.911504424778762
4242,2023,Welding Equip WS/SD,CHEDIS,Better,31.147102620643608,CHEDIS,Better,36.0,-4.852897379356392
4245,2023,Welding Equip WS/SD,CHEFLU,Better,20.0,CHEFLU,Better,36.0,-16.0
4249,2023,Welding Equip WS/SD,CHEPEN,Better,32.5589807649207,CHEPEN,Better,36.0,-3.4410192350793025
4251,2023,Welding Equip WS/SD,CHESPA,Better,36.35036496350365,CHESPA,Better,36.0,0.350364963503651
4254,2023,Welding Equip WS/SD,CHETEM,Better,26.17311873883669,CHETEM,Better,36.0,-9.826881261163312
4262,2023,Welding Equip WS/SD,FILCLA,Better,22.048689200566884,FILCLA,Better,24.0,-1.9513107994331165
4264,2023,Welding Equip WS/SD,FILCLM,Better,20.000000000000004,FILCLM,Better,24.0,-3.9999999999999964
4267,2023,Welding Equip WS/SD,FILCLS,Better,21.765910812258383,FILCLS,Better,24.0,-2.234089187741617
4270,2023,Welding Equip WS/SD,FILCLU,Better,23.99425287356322,FILCLU,Better,24.0,-0.0057471264367805475
4273,2023,Welding Equip WS/SD,FILELC,Better,-97.07207207207205,FILELC,Better,24.0,-121.07207207207205
4275,2023,Welding Equip WS/SD,FILELH,Better,30.38869377770242,FILELH,Better,24.0,6.3886937777024215
4278,2023,Welding Equip WS/SD,FILELM,Better,25.502719832726203,FILELM,Better,24.0,1.5027198327262035
4281,2023,Welding Equip WS/SD,FILELN,Better,23.974763406940056,FILELN,Better,24.0,-0.025236593059943857
4286,2023,Welding Equip WS/SD,FILELS,Better,18.780854665432905,FILELS,Better,24.0,-5.219145334567095
4290,2023,Welding Equip WS/SD,FILFLX,Better,21.99260665173456,FILFLX,Better,24.0,-2.0073933482654382
4293,2023,Welding Equip WS/SD,FILSSO,Better,35.50004699463518,FILSSO,Better,24.0,11.500046994635177
4296,2023,Welding Equip WS/SD,FILSTL,Better,37.385501856929615,FILSTL,Better,24.0,13.385501856929615
4299,2023,Welding Equip WS/SD,FILWGS,Better,28.9215565476132,FILWGS,Better,24.0,4.9215565476132
4302,2023,Welding Equip WS/SD,FILWIA,Better,24.24778761061947,FILWIA,Better,24.0,0.24778761061946852
4304,2023,Welding Equip WS/SD,FILWIB,Better,21.156792645556692,FILWIB,Better,24.0,-2.843207354443308
4306,2023,Welding Equip WS/SD,FILWIC,Better,24.117647058823525,FILWIC,Better,24.0,0.11764705882352544
4311,2023,Welding Equip WS/SD,FILWIM,Better,23.968917486280915,FILWIM,Better,24.0,-0.03108251371908466
4314,2023,Welding Equip WS/SD,FILWIN,Better,26.013986013986013,FILWIN,Better,24.0,2.0139860139860133
4317,2023,Welding Equip WS/SD,FILWIS,Better,24.13793103448275,FILWIS,Better,24.0,0.1379310344827509
4320,2023,Welding Equip WS/SD,FILWIU,Better,24.276169265033413,FILWIU,Better,24.0,0.2761692650334133
4323,2023,Welding Equip WS/SD,FILWSS,Better,24.0398293029872,FILWSS,Better,24.0,0.039829302987200776
4327,2023,Welding Equip WS/SD,HWCFIT,Better,30.124223602484477,HWCFIT,Better,29.0,1.1242236024844772
4329,2023,Welding Equip WS/SD,HWCPOW,Better,29.2,HWCPOW,Better,29.0,0.1999999999999993
4332,2023,Welding Equip WS/SD,HWCWAS,Better,27.440137767701994,HWCWAS,Better,29.0,-1.5598622322980056
4335,2023,Welding Equip WS/SD,HWCWEL,Better,24.453125000000004,HWCWEL,Better,29.0,-4.5468749999999964
4337,2023,Welding Equip WS/SD,LIFWIR,Better,26.00004778249409,LIFWIR,Better,24.0,2.0000477824940894
4339,2023,Welding Equip WS/SD,MIGACC,Better,27.81326600122975,MIGACC,Better,29.0,-1.1867339987702508
4342,2023,Welding Equip WS/SD,MIGDIF,Better,26.438329430567194,MIGDIF,Better,29.0,-2.561670569432806
4345,2023,Welding Equip WS/SD,MIGGUA,Better,24.242364337254127,MIGGUA,Better,29.0,-4.757635662745873
